ID	azelate	undecanedionate	X2.hydroxymyristic.acid	eicosatrienoic.acid	alpha.muricholate	urobilin	stearoyl.ethanolamide	cholesterol	hypoxanthine	phenylacetate	hydrocinnamic.acid	X3.methyladipate.pimelate	citrulline	azelaic.acid	N.acetylglutamate	chenodeoxycholate.deoxycholate.	cytosine	N.acetylputrescine	creatine	X7.methylguanine	X3.methylxanthine	dimethyllysine	N.acetylspermidine	N.acetylglutamic.acid	ADMA.SDMA.	urobilin.
merged_BioGeo.Lyz2.08B.FP291.S89_merged__kneaddata_paired_Abundance.RPKs	0.000294815190437604	5.33875743757395e-05	3.50849949554074e-05	0.000119913959492089	0.000327715841815235	0.000611426262343459	3.49469036928572e-05	0.000630306196336033	0.000599031055056594	5.66774184990681e-05	0.000253326305809074	5.77897708447222e-05	0.000359166851632585	5.18063281792034e-05	0.000265239203220722	0.00323052477744834	2.63969847962738e-05	0.000207909488725045	0.000603344807875222	0.000299645237555194	2.9080381988409e-05	0.000154551175866347	0.000676604284968119	6.11109867006167e-05	0.0001070748447815	0.000259104831603807
merged_BioGeo.Lyz2.08B.FP295.S93_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000566047681769668	3.49535199988463e-05	0.000644582034564753	0.000604197599496582	5.66651619869537e-05	0.00023179286334131	4.61561831452556e-05	0.000366118068825717	5.10066594423874e-05	0.000240082028910067	0.00304168247793478	2.66875846719885e-05	0.00024947596547539	0.000607670623099148	0.000299960503423932	2.92380567254299e-05	0.000155744494200564	0.000693782012141112	5.72662507829196e-05	0.000114668918432259	0.000251225830642717
merged_BioGeo.Mouse10A_FP109_merged__kneaddata_paired_Abundance.RPKs	0.000294937365542855	5.39713396342699e-05	3.63739207901138e-05	0.000118966519283643	0.000325445770315642	0.000660262879041305	3.49367322343917e-05	0.000622664077474505	0.000592654622146548	5.66962656748414e-05	0.000288299305076226	6.64895181896909e-05	0.000349738557076546	5.22407122318961e-05	0.000281464742295575	0.00347258811091876	2.59532858966117e-05	0.000187038295936662	0.000601086689415859	0.000299432344568836	2.88387860501152e-05	0.00015390872598141	0.000667214835616578	6.39539276041432e-05	0.000103082414595382	0.000271456172554305
merged_BioGeo.Mouse10A_FP113_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000717164209626254	3.49109836414782e-05	0.000644582034564753	0.000594606311604543	5.67440027354302e-05	0.000386960107915329	5.68558440212509e-05	0.000329500617718377	5.10066594423874e-05	0.000252897542943669	0.00339743367655588	2.48466098452824e-05	0.00024947596547539	0.000607670623099148	0.000299299307829779	2.82315459035885e-05	0.000155744494200564	0.000690576741986513	6.19432425596433e-05	0.000114668918432259	0.000304016695074661
merged_BioGeo.Mouse1A_FP01_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000550266471530833	3.49582758448261e-05	0.000644582034564753	0.000604643568926448	5.66563534574067e-05	0.000216906282839249	4.50295279886555e-05	0.000370330555961444	5.10066594423874e-05	0.000238670351920199	0.00302568489827761	2.68974354524485e-05	0.00024947596547539	0.000607670623099148	0.000299798863934817	2.9351648495227e-05	0.000155744494200564	0.000692998075994088	5.6883574874282e-05	0.000114668918432259	0.000245637933595857
merged_BioGeo.Mouse1A_FP05_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000676802243794538	3.49218640780074e-05	0.000644582034564753	0.000601051746657086	5.6723826159428e-05	0.000343497528362695	5.40122653377007e-05	0.000338685613012626	5.10066594423874e-05	0.000249586989268846	0.00315589464026699	2.53113597304805e-05	0.00024947596547539	0.000607670623099148	0.000299439376556476	2.84873829344754e-05	0.000155744494200564	0.000691255427443277	6.07455670298728e-05	0.000114668918432259	0.00029003143152373
merged_BioGeo.Mouse2A_FP07_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000627051271372086	3.49357344478232e-05	0.000644582034564753	0.000593204943816617	5.66981148372085e-05	0.000291852045691574	5.04936484454629e-05	0.000350575525643151	5.10066594423874e-05	0.000245399055338264	0.00345130119318542	2.5909959579356e-05	0.00024947596547539	0.000607670623099148	0.000299533581289996	2.88151386715768e-05	0.000155744494200564	0.000691711982724117	5.9283072348316e-05	0.000114668918432259	0.000272683381169529
merged_BioGeo.Mouse2A_FP11.REP1_S55__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000653746539666813	3.49282258875879e-05	0.000644582034564753	0.000593944028967827	5.67120319993367e-05	0.000319286566125127	5.23836123807894e-05	0.000343103400965388	5.10066594423874e-05	0.000247661642623929	0.00342283078505879	2.5585060921308e-05	0.00024947596547539	0.000603713464444495	0.00029926183882836	2.86374873380993e-05	0.000155744494200564	0.000690395220205553	6.01966651591103e-05	0.000114668918432259	0.000282007720952916
merged_BioGeo.Mouse3A_FP13_merged__kneaddata_paired_Abundance.RPKs	0.000294810431350018	5.33648967528337e-05	3.50352525341416e-05	0.000119950945144504	0.000327804437052622	0.000639934347933617	3.49386492645826e-05	0.000630604854564538	0.000595590113162571	5.66927130696709e-05	0.000281534663941761	5.97873919999773e-05	0.000353099924079911	5.17894424929456e-05	0.000267323976382451	0.0033599068956074	2.60366278363916e-05	0.000208744903746714	0.000607670623099148	0.000299707265563968	2.88842456218944e-05	0.000154576230988107	0.000677229005563101	6.18602943713021e-05	0.000107231913565514	0.000269106171690533
merged_BioGeo.Mouse3A_FP17_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000529685251648532	3.496458235215e-05	0.000644582034564753	0.000605422785041479	5.66446748536459e-05	0.000197929099256232	4.35571068129073e-05	0.000375953241044119	5.10066594423874e-05	0.000236804957784323	0.00299784825952691	2.71769541079134e-05	0.00024947596547539	0.000607670623099148	0.000299251867340857	2.95026049621155e-05	0.000155744494200564	0.000690346914585133	5.65594533686574e-05	0.000114668918432259	0.000238325554912944
merged_BioGeo.Mouse4A_FP23.Rep1_S92__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000571631589020922	3.49518532053463e-05	0.000644582034564753	0.00060510497354227	5.66682494386666e-05	0.00023712733379151	4.65543574746682e-05	0.000364647340389098	5.10066594423874e-05	0.000240577790578434	0.00300918407625561	2.66142288465148e-05	0.00024947596547539	0.000607670623099148	0.00029924161032352	2.9198296217615e-05	0.000155744494200564	0.000690297226673883	5.78273913252935e-05	0.000114668918432259	0.000253199194750063
merged_BioGeo.Mouse5A_FP25_merged__kneaddata_paired_Abundance.RPKs	0.000294865523203957	5.36276997011644e-05	3.56132129092977e-05	0.000119523161436698	0.000326779622809415	0.000663750325672872	3.49336405083004e-05	0.000627152020513513	0.000594392692092173	5.6701995644765e-05	0.000299378656518634	6.38183041202382e-05	0.000348767576961025	5.1985073644117e-05	0.000274743912147623	0.00340561368197403	2.58191513073673e-05	0.000199176946186461	0.000607670623099148	0.000299325350930742	2.87655430848671e-05	0.000154286326102184	0.000671618469156729	6.33509776282337e-05	0.000105420786877569	0.000275267835957422
merged_BioGeo.Mouse5A_FP29.REP1_S53__kneaddata_paired_Abundance.RPKs	0.000294834657881947	5.34803873302479e-05	3.5288833664247e-05	0.000119762729074317	0.000327353567680169	0.000623677620081775	3.49439706186037e-05	0.000629085271088851	0.000596299999165942	5.6682852727984e-05	0.000263178831410531	5.94898705689865e-05	0.000357731597836023	5.18754277209886e-05	0.000268204722434242	0.00333297664818192	2.6268659148452e-05	0.000204509660126331	0.000607670623099148	0.000299527021878462	2.90106148243053e-05	0.00015444870904734	0.000674700142405304	6.17427905969046e-05	0.000106433553434253	0.000262636821321702
merged_BioGeo.Mouse6A_FP31_merged__kneaddata_paired_Abundance.RPKs	0.000294787147336342	5.32540124399362e-05	3.47923887472006e-05	0.000120131985331964	0.00032823807541503	0.000599999701712113	3.49493784052941e-05	0.000632067104932468	0.000597583768935137	5.66728338761566e-05	0.000245159939388149	5.58421021250602e-05	0.000362469044976586	5.17068663517752e-05	0.000261539109437877	0.00328459006726783	2.65054955385135e-05	0.000212856441509157	0.000607670623099148	0.000299651960063056	2.9139309282126e-05	0.000154698846290386	0.000678566630025614	6.04770121045709e-05	0.000108002056015636	0.000256143505345746
merged_BioGeo.Mouse6A_FP35.Rep1_S93__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000592635182818152	3.49456557172971e-05	0.000644582034564753	0.000598467145984541	5.66797306156915e-05	0.000257495378363983	4.8049937598205e-05	0.000359204512823353	5.10066594423874e-05	0.000242425724847205	0.00325152940842997	2.6342346755251e-05	0.00024947596547539	0.000607670623099148	0.000299290265260835	2.90506873077841e-05	0.000155744494200564	0.000690532933345278	5.8420142816626e-05	0.000114668918432259	0.000260604696216135
merged_BioGeo.Mouse7A_FP37_merged__kneaddata_paired_Abundance.RPKs	0.000294778028377356	5.32106159026812e-05	3.46975010673575e-05	0.000120202927119422	0.00032840798844271	0.00066255610673182	3.49313799729752e-05	0.000632640258081201	0.000592357217082334	5.67061854926628e-05	0.00030761187662883	6.02279751853706e-05	0.000346820970300315	5.16745432695136e-05	0.000266195865063047	0.00348412326590755	2.57212941315982e-05	0.000214477654848167	0.000607670623099148	0.000299473782826377	2.87120479100171e-05	0.0001547468819538	0.000678339433012602	6.23046160293029e-05	0.00010830443405693	0.000278071679394729
merged_BioGeo.Mouse7A_FP41.REP1_S54__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000646782454867327	3.49301695888897e-05	0.000644582034564753	0.000594172168677745	5.6708429029832e-05	0.000312066288413539	5.18910170841789e-05	0.0003457808893506	5.10066594423874e-05	0.000247074919520699	0.00341406988073668	2.56689724276495e-05	0.00024947596547539	0.000607670623099148	0.000299281017810377	2.86834241365952e-05	0.000155744494200564	0.000690488132864102	5.99882212980385e-05	0.000114668918432259	0.0002795788492506
merged_BioGeo.Mouse8A_FP85_merged__kneaddata_paired_Abundance.RPKs	0.000294870913907609	5.36534481560723e-05	3.56700170137468e-05	0.000119481346250705	0.000326679436658763	0.00058705681541351	3.49556416246287e-05	0.000626814688948619	0.000601449297286905	5.6661232263866e-05	0.000225090677429877	5.80508205512903e-05	0.000367066206120787	5.20042348558388e-05	0.000268359082461755	0.00314132890878583	2.6781101228927e-05	0.000198252828089672	0.000604155534619959	0.000299782545399597	2.92887047849989e-05	0.000154257975156173	0.000673433820201128	6.0888853935692e-05	0.000105244406733626	0.000248725209905039
merged_BioGeo.Mouse8A_FP89_merged__kneaddata_paired_Abundance.RPKs	0.000294760031416495	5.31250194625115e-05	3.45106088826523e-05	0.000120343000805529	0.000328743461440951	0.000677184014262062	3.49268244926232e-05	0.000633772207248564	0.000591344102362495	5.67146298482039e-05	0.000324543676121264	6.06149113421589e-05	0.000342914480878061	5.1610779389278e-05	0.000265732404768669	0.00352358286753743	2.55246450983647e-05	0.000217695360844489	0.000607670623099148	0.000299333712083855	2.86043892763149e-05	0.000154841708055112	0.000678906516402592	6.26118541593018e-05	0.000108902454130964	0.000283765478071452
merged_BioGeo.Mouse9A_FP101_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000692970251739509	3.49174675276627e-05	0.000644582034564753	0.000597276226746837	5.67319782693504e-05	0.000360747489487258	5.51524590504855e-05	0.000334959129436086	5.10066594423874e-05	0.000250922025311197	0.00329614479788388	2.51230545571561e-05	0.00024947596547539	0.000607670623099148	0.000299271548609875	2.83838705593099e-05	0.000155744494200564	0.000690442258873878	6.12912281273909e-05	0.000114668918432259	0.000295642679192124
merged_BioGeo.Mouse9A_FP97_merged__kneaddata_paired_Abundance.RPKs	0.000294893376405444	5.37608032591549e-05	3.59071954315207e-05	0.000119307189602534	0.0003262621466021	0.00065208366635463	3.493770270894e-05	0.000625410073035215	0.000592936537590947	5.66944671831264e-05	0.000284864725867845	6.40407372669899e-05	0.000352279171588565	5.2084113738429e-05	0.000276425647783192	0.00346167399733305	2.59954603865181e-05	0.00019442534179146	0.000607670623099148	0.000299686156393535	2.88617951184682e-05	0.000154139870558467	0.000671433430585683	6.31012186681523e-05	0.000104511055966165	0.00027026522702166
merged_BioGeo.SLCFP001_merged__kneaddata_paired_Abundance.RPKs	0.000294924039175528	5.390751653648e-05	3.62322133346795e-05	0.000119069670155869	0.000325692974512574	0.000775823597600076	3.49056220580478e-05	0.000623495308851691	0.000595773034412768	5.67539476798264e-05	0.000409331536502512	7.49847095741592e-05	0.000324126534204003	5.21932476383583e-05	0.0002901094986871	0.00335295572846314	2.46191511678912e-05	0.000189261017222498	0.000604068499232439	0.000299507243521125	2.81058861938208e-05	0.000153978730356556	0.000668481978599689	6.70268963967618e-05	0.000103514167665922	0.000311030148919537
merged_BioGeo.SLCFP005.REP1_S24__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000680413460510847	3.49208775465611e-05	0.000644582034564753	0.000598751154938951	5.67256552963082e-05	0.000347331351796748	5.42670681786136e-05	0.000337847663456803	5.10066594423874e-05	0.000249886237715888	0.00324094085394608	2.52690462353832e-05	0.00024947596547539	0.000607670623099148	0.000299396208349399	2.84641402124646e-05	0.000155744494200564	0.000691046242718185	6.0870906657904e-05	0.000114668918432259	0.000291285818432706
merged_BioGeo.SLCFP019a_merged__kneaddata_paired_Abundance.RPKs	0.000294930613665065	5.3938998769787e-05	3.63020897587623e-05	0.000119018775367219	0.000325571005267464	0.00079346023331172	3.49013367381536e-05	0.000623085153855651	0.000595403073557702	5.67618974903068e-05	0.00042766532095023	7.66449265526812e-05	0.000320528891342849	5.2216661470835e-05	0.000292235360456743	0.00336702308647418	2.44380912309709e-05	0.000188162803149873	0.000603892460136184	0.000299425253374522	2.80056455387971e-05	0.000153944191899114	0.000667642177356136	6.76301444609423e-05	0.000103301050705166	0.000316693631691569
merged_BioGeo.SLCFP023.REP1_S26__kneaddata_paired_Abundance.RPKs	0.000294764505392958	5.3146292223034e-05	3.45570229702993e-05	0.000120308170999858	0.000328660047175064	0.000703513697380997	3.49198249429724e-05	0.000633490711298958	0.000599716520837447	5.67276069991538e-05	0.000351445455987907	6.27595245988917e-05	0.000336954723971105	5.16266273542454e-05	0.000268398596753244	0.00320509695524102	2.5223937202378e-05	0.000216893205006699	0.000607670623099148	0.000299493947827881	2.84393509258444e-05	0.000154818131662021	0.000679367919655278	6.33095425396007e-05	0.000108753633132451	0.000292627220377256
merged_BioGeo.SLCFP071.REP1_S27__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000697949921013815	3.49161238139796e-05	0.000644582034564753	0.000597884196136717	5.67344700105532e-05	0.000366104084349641	5.55033258646776e-05	0.000333824272642691	5.10066594423874e-05	0.00025133077828113	0.00327332504191449	2.50656409327559e-05	0.00024947596547539	0.000607670623099148	0.00029955972030492	2.83522704572873e-05	0.000155744494200564	0.000691838677221076	6.1265664808035e-05	0.000114668918432259	0.00029736843404504
merged_BioGeo.SLCFP077_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00065135229980456	3.49288929502077e-05	0.000644582034564753	0.000603202196431887	5.67107954650472e-05	0.000316799298583472	5.22142938426529e-05	0.000344685548350292	5.10066594423874e-05	0.000247460203741343	0.00307756217243389	2.56138434541748e-05	0.00024947596547539	0.000607670623099148	0.00029944635335718	2.86532484721204e-05	0.000155744494200564	0.000691289237215189	6.00250740492075e-05	0.000114668918432259	0.000281172960505537
merged_BioGeo.SLCFP091.REP1_S29__kneaddata_paired_Abundance.RPKs	0.000294944310956102	5.4004617241992e-05	3.64478839981996e-05	0.000118912777929109	0.000325316972259569	0.000743256292495159	3.49146309956535e-05	0.000622231084821579	0.000596635603340732	5.67372383671888e-05	0.000372101466969088	7.33288518616058e-05	0.000332565718763957	5.22654578730308e-05	0.000289386174840178	0.00332028831531827	2.50019321489049e-05	0.000185885085154275	0.000607670623099148	0.000299631884437561	2.831718378789e-05	0.000153872248156463	0.000667690545802528	6.62734091478895e-05	0.000102857755763318	0.000299291613026839
merged_BioGeo.SLCFP095_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00056323577968374	3.49543624760259e-05	0.000644582034564753	0.00060643917494983	5.66636015011486e-05	0.000229119698510138	4.59555809815894e-05	0.000366862557719639	5.10066594423874e-05	0.000239831646234838	0.00296175827367278	2.67246999579758e-05	0.00024947596547539	0.000607670623099148	0.000299350018402301	2.92581635199166e-05	0.000155744494200564	0.000690822433569959	5.75177823723539e-05	0.000114668918432259	0.000250231352290478
merged_BioGeo.SLCFP109_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000661459273199075	3.49260853336736e-05	0.000644582034564753	0.000592041870066197	5.67160001158982e-05	0.000327333842304119	5.29288046740387e-05	0.000342282686924436	5.10066594423874e-05	0.00024830861120745	0.00349637830664067	2.54928073464908e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.85869393063863e-05	0.000155744494200564	0.000689601323843409	6.0507187029614e-05	0.000114668918432259	0.000284694811959531
merged_BioGeo.SLCFP113_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00049626689820426	3.49750904882921e-05	0.000644582034564753	0.000610076490275694	5.66252205438708e-05	0.000168241081587347	4.1158352620427e-05	0.00038541488797136	5.10066594423874e-05	0.000233713391858044	0.00283463072955398	2.7645851252952e-05	0.00024947596547539	0.000607670623099148	0.000299097935610252	2.97549638562509e-05	0.000155744494200564	0.000689601323843409	5.561132595416e-05	0.000114668918432259	0.000226388192743846
merged_BioGeo.SLCFP127_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000786413538125337	3.48930096454716e-05	0.000644582034564753	0.000596799322518452	5.67773482884406e-05	0.000464442294272418	6.17141067927244e-05	0.000314600859880857	5.10066594423874e-05	0.000258415340865975	0.00331410855740509	2.40881408702897e-05	0.00024947596547539	0.000607670623099148	0.000299381208477591	2.78113557308818e-05	0.000155744494200564	0.000690973560137285	6.37661962577597e-05	0.000114668918432259	0.00032784581171398
merged_BioGeo.SLCFP131.REP1_S33__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000726058757093539	3.49086276264388e-05	0.000644582034564753	0.000597430947096396	5.67483725935422e-05	0.000396713071144935	5.74812501340502e-05	0.00032752816658209	5.10066594423874e-05	0.00025361734005238	0.00329032886882055	2.47465320961332e-05	0.00024947596547539	0.000607670623099148	0.000299585820900125	2.81762945251296e-05	0.000155744494200564	0.000691965191553305	6.20230805291229e-05	0.000114668918432259	0.000307088669890272
merged_BioGeo.TL1A_FP_625.REP1_S16__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.00063067675804065	3.49347054128952e-05	0.000644582034564753	0.000595952142720614	5.67000219702939e-05	0.000295538886093893	5.07505995327742e-05	0.000349686459495715	5.10066594423874e-05	0.000245708510765636	0.0033461574391657	2.58653136468422e-05	0.00024947596547539	0.000607670623099148	0.000299453278801477	2.87907605178633e-05	0.000155744494200564	0.000691322798540227	5.94319234314695e-05	0.000114668918432259	0.000273951939865228
merged_BioGeo.TL1A_FP_629_merged__kneaddata_paired_Abundance.RPKs	0.00029495885823599	5.40743496921841e-05	3.66030417447328e-05	0.000118800257187312	0.000325047290152564	0.000577533403168044	3.49610560521821e-05	0.000621324678997277	0.00060306397135069	5.66512046971271e-05	0.000208432997346796	6.07323889771802e-05	0.000415954296026032	5.23173060603635e-05	0.000275982371073954	0.00308256348139623	2.7020485553285e-05	0.000183481265108647	0.000601365186997261	0.000299665512100395	2.94181512187232e-05	0.000153795860164363	0.000666857259987426	6.15863727586078e-05	0.000102388006927148	0.000242400594258184
merged_BioGeo.TL1A_FP_637_merged__kneaddata_paired_Abundance.RPKs	0.00029513652313986	5.49294772849884e-05	3.85242440291127e-05	0.000117430568548136	0.000321763234813233	0.000548303990847532	3.49750904882921e-05	0.000610309866644721	0.000590046990433895	5.66252205438708e-05	0.000168241081587347	6.54511861253407e-05	0.000436293956225597	5.29524943976681e-05	0.000290691181679252	0.00357447685644366	2.7645851252952e-05	0.000155389991773154	0.000598962097557887	0.000300072325756056	2.97549638562509e-05	0.000152864620414937	0.000656705291718094	6.23169052504258e-05	9.67386413268086e-05	0.000226388192743846
merged_BioGeo.TL1A_FP_641_merged__kneaddata_paired_Abundance.RPKs	0.000294991288449645	5.42299598045186e-05	3.69501068458345e-05	0.000118549616651621	0.000324446514822642	0.000534253003264153	3.49750904882921e-05	0.000619306487695602	0.000590952461820049	5.66252205438708e-05	0.000168241081587347	5.84631171068485e-05	0.00043183312807832	5.24329790030534e-05	0.000274977907217735	0.00353890523231893	2.7645851252952e-05	0.000178178946135819	0.000600461163536834	0.00030032839866762	2.97549638562509e-05	0.000153625643640543	0.000667796172345315	6.02120633259177e-05	0.00010134470801947	0.000226388192743846
merged_BioGeo.TL1A_FP_673.REP1_S20__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000688441563976345	3.49186937662645e-05	0.000644582034564753	0.000596960559717802	5.67297044599014e-05	0.000355893725628437	5.48332437031386e-05	0.000335996431496771	5.10066594423874e-05	0.000250549304935958	0.00330802891857983	2.51755051060669e-05	0.00024947596547539	0.000607670623099148	0.000299807231696685	2.8412722828888e-05	0.000155744494200564	0.000693038653157311	6.08619846546757e-05	0.000114668918432259	0.000294072210006552
merged_BioGeo.TL1A_FP_677.REP1_S21__kneaddata_paired_Abundance.RPKs	0.000294917627756554	5.38768236866755e-05	3.61641341737114e-05	0.000119119313597156	0.000325811941791373	0.000617673457723671	3.49481431482633e-05	0.000623895424849241	0.000604795502954575	5.66751222552151e-05	0.000249219439376627	6.23078559512801e-05	0.000361384195371573	5.2170419356979e-05	0.00027569020806907	0.003020245748383	2.645130487177e-05	0.000190335080600629	0.000607670623099148	0.000300052866358694	2.9109888426235e-05	0.000154012416239493	0.000671522358122351	6.2138293926911e-05	0.000103722212349582	0.000257619516463619
merged_BioGeo.TL1A_FP_685.REP1_S22__kneaddata_paired_Abundance.RPKs	0.000295081344639001	5.46632043821763e-05	3.79223659124451e-05	0.000117855067106109	0.0003227812941533	0.000581412750679944	3.49635355700376e-05	0.000613719911573333	0.000588883655884946	5.66466131639817e-05	0.000201018791019541	6.60018271365595e-05	0.000431496594976805	5.27548301667123e-05	0.000288422107572303	0.00362047924300394	2.7130460099635e-05	0.000163863889044518	0.000599696558637172	0.00030014414673615	2.94775226806159e-05	0.000153153508673553	0.000660787323393137	6.27215324799796e-05	9.84758582385948e-05	0.000239531604565409
merged_BioGeo.TL1A_FP_685_merged__kneaddata_paired_Abundance.RPKs	0.00029516181746924	5.50517471290695e-05	3.88017155045379e-05	0.000117236243746922	0.00032129711620571	0.000592969113801244	3.4962522294706e-05	0.000608749950812549	0.000587175535458105	5.66484894895498e-05	0.000204032415923958	7.03577903656913e-05	0.000433096018632511	5.3043222849552e-05	0.00029761640758738	0.00368863883633448	2.70854915836701e-05	0.000151580924687832	0.000600101385094549	0.000300117342911159	2.94532530680963e-05	0.000152732291560135	0.000655205661705222	6.39466679030111e-05	9.59475063339627e-05	0.000240701965282135
merged_BioGeo.TL1A_FP_689.Rep1_S104__kneaddata_paired_Abundance.RPKs	0.000295009752850381	5.43186537178761e-05	3.71484341830162e-05	0.000118407036843709	0.000324104721523621	0.000579344992668449	3.49620268644916e-05	0.000618158929700395	0.000605262766654771	5.66494069202207e-05	0.000205514071787488	6.29119811111604e-05	0.000418016294607143	5.249889253628e-05	0.000281137400779794	0.00300355281628547	2.70635180445444e-05	0.000175194882687358	0.000600627830221411	0.000300260353688516	2.94413902088785e-05	0.000153528775781632	0.000666212264686588	6.18371968650262e-05	0.000100753109614379	0.000241275244885966
merged_BioGeo.TL1a_FP_101.REP1_S6__kneaddata_paired_Abundance.RPKs	0.000295019735196271	5.4366633027673e-05	3.7255873679931e-05	0.000118329991989777	0.000323920018421364	0.00053699105026219	3.49750904882921e-05	0.000617538987185705	0.000602518265681445	5.66252205438708e-05	0.000168241081587347	5.98009274512001e-05	0.000383594653478181	5.25345435270773e-05	0.000278021556849906	0.00310235355094727	2.7645851252952e-05	0.000173592149682966	0.000600939820940042	0.000299672347996108	2.97549638562509e-05	0.000153476420424058	0.000662740821366089	6.09637583975798e-05	0.000100434004605412	0.000226388192743846
merged_BioGeo.TL1a_FP_127_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000560404393618699	3.49552129275241e-05	0.000644582034564753	0.00059916964717118	5.66620262857058e-05	0.000226436984674698	4.5753525573854e-05	0.000367614850994421	5.10066594423874e-05	0.000239579029124111	0.00322537435759267	2.67621922554365e-05	0.00024947596547539	0.000607670623099148	0.000299751334431026	2.92784673953287e-05	0.000155744494200564	0.000692767606500383	5.72129561966669e-05	0.000114668918432259	0.000249229472816803
merged_BioGeo.TL1a_FP_131_merged__kneaddata_paired_Abundance.RPKs	0.000294588995036696	5.23148523747934e-05	3.27593673991459e-05	0.000121678493982776	0.000331940729860356	0.000548779605468782	3.49587274388027e-05	0.000644582034564753	0.000610076490275694	5.66555171053672e-05	0.000215518448096275	4.49232734494206e-05	0.000370731792225965	5.10066594423874e-05	0.000238536526680076	0.00283463072955398	2.69174039274899e-05	0.00024947596547539	0.000607670623099148	0.000299605466451049	2.93624457106587e-05	0.000155744494200564	0.000692060421101521	5.69446475346136e-05	0.000114668918432259	0.000245110617656571
merged_BioGeo.TL1a_FP_139_merged__kneaddata_paired_Abundance.RPKs	0.000295329542112462	5.58658138854827e-05	4.06664872875165e-05	0.000115951971830071	0.000318215369211197	0.000628022341684663	3.49573844263013e-05	0.000598458420692097	0.000593707448359047	5.66580043984784e-05	0.000219658880071828	8.08337171252018e-05	0.000442533465921758	5.36467016424004e-05	0.00031827379481106	0.0034319294284798	2.68580402895447e-05	0.00012752276130183	0.000598331066989906	0.000299365829746885	2.93303410842503e-05	0.000151856422092077	0.000640403088326462	6.72746942519133e-05	9.07845602352809e-05	0.000246680495296259
