OTU.ID	GnotoExpt-DTT485-S633	GnotoExpt-DTT484-S632	806rcbc365-S500	GnotoExpt-DTT555-S167	GnotobioticExp-DTT-195-S205	GnotoExpt-DTT552-S163	GnotoExpt-DTT543-S154	GnotoExpt-DTT550-S161	GnotoExpt-DTT537-S148	GnotoExpt-DTT472-S620	GnotoExpt-DTT452-S600	GnotoExpt-DTT535-S146	GnotoExpt-DTT480-S628	GnotoExpt-DTT556-S168	806rcbc533-S438	GnotoExpt-DTT611-S346	806rcbc498-S403	GnotoExpt-DTT541-S152	GnotoExpt-DTT538-S149	806rcbc381-S515	GnotoExpt-DTT557-S169	806rcbc564-S469	806rcbc431-S432	GnotobioticExp-DTT-189-S199	GnotoExpt-DTT570-S182	GnotoExpt-DTT389-S535	GnotoExpt-DTT539-S150	GnotoExpt-DTT564-S176	GnotoExpt-DTT565-S177	GnotoExpt-DTT607-S342	GnotoExpt-DTT534-S145	806rcbc450-S451	GnotoExpt-DTT464-S612	GnotobioticExp-DTT-191-S201	806rcbc447-S448	806rcbc562-S467	806rcbc492-S397	GnotoExpt-DTT603-S338	GnotoExpt-DTT456-S604	GnotobioticExp-DTT-193-S203	GnotoExpt-DTT605-S340	GnotoExpt-DTT476-S624	806rcbc495-S400	GnotoExpt-DTT596-S331	GnotobioticExp-DTT-197-S207	806rcbc530-S435	806rcbc523-S428	806rcbc558-S463	GnotoExpt-DTT451-S599	GnotoExpt-DTT609-S344	GnotobioticExp-DTT-178-S188	806rcbc454-S455	GnotoExpt-DTT560-S172	GnotoExpt-DTT563-S175	806rcbc375-S509	GnotobioticExp-DTT-180-S190	GnotoExpt-DTT608-S343	GnotoExpt-DTT479-S627	GnotoExpt-DTT600-S335	GnotoExpt-DTT615-S350	GnotoExpt-DTT551-S162	806rcbc553-S458	GnotoExpt-DTT566-S178	806rcbc521-S426	806rcbc496-S401	806rcbc522-S427	806rcbc380-S514	GnotoExpt-DTT473-S621	806rcbc566-S471	GnotobioticExp-DTT-186-S196	806rcbc427-S428	GnotoExpt-DTT569-S181	GnotoExpt-DTT467-S615	806rcbc520-S425	806rcbc528-S433	806rcbc560-S465	GnotoExpt-DTT392-S538	GnotobioticExp-DTT-199-S209	GnotoExpt-DTT390-S536	806rcbc374-S508	GnotoExpt-DTT387-S533	GnotobioticExp-DTT-183-S193	806rcbc379-S513	806rcbc526-S431	806rcbc493-S398	806rcbc567-S472	GnotobioticExp-DTT-184-S194	GnotoExpt-DTT554-S165	GnotobioticExp-DTT-182-S192	GnotoExpt-DTT471-S619	GnotoExpt-DTT602-S337	GnotobioticExp-DTT-185-S195	GnotobioticExp-DTT-177-S187	806rcbc363-S498	806rcbc550-S455	GnotoExpt-DTT612-S347	GnotoExpt-DTT460-S608	806rcbc371-S504	GnotoExpt-DTT548-S159	GnotoExpt-DTT598-S333	GnotobioticExp-DTT-207-S217	GnotobioticExp-DTT-204-S214	GnotobioticExp-DTT-205-S215	GnotoExpt-DTT457-S605	GnotoExpt-DTT561-S173	806rcbc488-S393	806rcbc444-S445	GnotoExpt-DTT486-S634	GnotoExpt-DTT601-S336	GnotoExpt-DTT530-S141	806rcbc446-S447	GnotoExpt-DTT613-S348	GnotoExpt-DTT478-S626	806rcbc519-S424	GnotoExpt-DTT463-S611	GnotobioticExp-DTT-181-S191	GnotoExpt-DTT462-S610	GnotobioticExp-DTT-200-S210	GnotoExpt-DTT545-S156	GnotoExpt-DTT547-S158	GnotobioticExp-DTT-188-S198	806rcbc529-S434	806rcbc497-S402	GnotobioticExp-DTT-196-S206	GnotoExpt-DTT455-S603	GnotoExpt-DTT477-S625	GnotobioticExp-DTT-192-S202	GnotoExpt-DTT388-S534	GnotoExpt-DTT483-S631	GnotoExpt-DTT616-S351	806rcbc376-S510	GnotoExpt-DTT470-S618	GnotoExpt-DTT475-S623	GnotoExpt-DTT604-S339	806rcbc426-S427	GnotoExpt-DTT459-S607	806rcbc524-S429	GnotoExpt-DTT394-S540	GnotoExpt-DTT393-S539	GnotoExpt-DTT454-S602	GnotoExpt-DTT474-S622	806rcbc552-S457	GnotoExpt-DTT599-S334	GnotoExpt-DTT385-S531	GnotoExpt-DTT532-S143	GnotoExpt-DTT536-S147	GnotoExpt-DTT542-S153	GnotobioticExp-DTT-209-S219	806rcbc491-S396	GnotoExpt-DTT466-S614	806rcbc534-S439	806rcbc445-S446	806rcbc377-S511	GnotoExpt-DTT469-S617	806rcbc561-S466	GnotobioticExp-DTT-198-S208	806rcbc499-S404	806rcbc555-S460	GnotoExpt-DTT606-S341	806rcbc559-S464	GnotoExpt-DTT610-S345	806rcbc453-S454	806rcbc368-S501	806rcbc551-S456	GnotoExpt-DTT617-S352	GnotoExpt-DTT453-S601	GnotoExpt-DTT386-S532	806rcbc489-S394	806rcbc429-S430	806rcbc449-S450	GnotoExpt-DTT391-S537	GnotobioticExp-DTT-203-S213	GnotobioticExp-DTT-190-S200	GnotoExpt-DTT562-S174	806rcbc565-S470	806rcbc494-S399	806rcbc364-S499	GnotoExpt-DTT481-S629	GnotoExpt-DTT544-S155	GnotoExpt-DTT549-S160	GnotoExpt-DTT559-S171	GnotobioticExp-DTT-208-S218	GnotoExpt-DTT465-S613	GnotoExpt-DTT458-S606	806rcbc362-S497	GnotoExpt-DTT533-S144	806rcbc372-S505	806rcbc554-S459	GnotoExpt-DTT618-S353	806rcbc432-S433	GnotobioticExp-DTT-194-S204	806rcbc370-S503	GnotoExpt-DTT468-S616	806rcbc373-S506	GnotoExpt-DTT568-S180	806rcbc525-S430	806rcbc557-S462	GnotoExpt-DTT546-S157	GnotobioticExp-DTT-201-S211	GnotoExpt-DTT614-S349	GnotobioticExp-DTT-206-S216	806rcbc490-S395	GnotoExpt-DTT567-S179	806rcbc563-S468	806rcbc527-S432	GnotoExpt-DTT540-S151	GnotobioticExp-DTT-175-S185	GnotobioticExp-DTT-202-S212	GnotobioticExp-DTT-176-S186	806rcbc556-S461	GnotoExpt-DTT531-S142	GnotoExpt-DTT395-S541	GnotoExpt-DTT553-S164	GnotoExpt-DTT595-S330	GnotobioticExp-DTT-210-S220	806rcbc531-S436	GnotoExpt-DTT558-S170	806rcbc532-S437	GnotobioticExp-DTT-187-S197	GnotoExpt-DTT461-S609	806rcbc378-S512	GnotoExpt-DTT597-S332	GnotobioticExp-DTT-366.fastq	GnotobioticExp-DTT-308.fastq	GnotobioticExp-DTT-367.fastq	GnotobioticExp-DTT-303.fastq	GnotobioticExp-DTT-305.fastq	GnotobioticExp-DTT-370.fastq	GnotobioticExp-DTT-319.fastq	GnotobioticExp-DTT-362.fastq	GnotobioticExp-DTT-325.fastq	GnotobioticExp-DTT-307.fastq	GnotobioticExp-DTT-179.fastq	GnotobioticExp-DTT-381.fastq	GnotobioticExp-DTT-318.fastq	GnotobioticExp-DTT-323.fastq	GnotobioticExp-DTT-311.fastq	GnotobioticExp-DTT-384.fastq	GnotobioticExp-DTT-321.fastq	GnotobioticExp-DTT-320.fastq	GnotobioticExp-DTT-383.fastq	GnotobioticExp-DTT-322.fastq	GnotobioticExp-DTT-306.fastq	GnotobioticExp-DTT-373.fastq	GnotobioticExp-DTT-376.fastq	GnotobioticExp-DTT-379.fastq	GnotobioticExp-DTT-378.fastq	GnotobioticExp-DTT-324.fastq	GnotobioticExp-DTT-372.fastq	GnotobioticExp-DTT-368.fastq	GnotobioticExp-DTT-363.fastq	GnotobioticExp-DTT-315.fastq	GnotobioticExp-DTT-377.fastq	GnotobioticExp-DTT-364.fastq	GnotobioticExp-DTT-371.fastq	GnotobioticExp-DTT-313.fastq	GnotobioticExp-DTT-375.fastq	GnotobioticExp-DTT-302.fastq	GnotobioticExp-DTT-312.fastq	GnotobioticExp-DTT-314.fastq	GnotobioticExp-DTT-374.fastq	GnotobioticExp-DTT-317.fastq	GnotobioticExp-DTT-309.fastq	GnotobioticExp-DTT-380.fastq	GnotobioticExp-DTT-310.fastq	GnotobioticExp-DTT-304.fastq	GnotobioticExp-DTT-369.fastq	GnotobioticExp-DTT-316.fastq	GnotobioticExp-DTT-382.fastq	taxonomy
k__Bacteria;p__Actinobacteriota;c__Coriobacteriia;o__Coriobacteriales;f__Eggerthellaceae;g__Adlercreutzia	0	0	0	0	0	0	0	939	0	0	0	7	0	0	0	0	12	0	76	0	2	0	0	0	0	5	152	0	0	0	17	0	0	6	0	0	0	0	0	0	0	0	0	0	0	28	0	0	0	0	6	0	0	0	0	0	0	0	0	0	668	0	0	3	0	0	0	0	0	0	0	2	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	0	0	54	2	0	81	0	0	0	0	2	3	0	0	0	0	0	0	0	0	99	0	0	0	0	0	0	0	182	0	0	0	13	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	357	4	0	0	0	0	0	84	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	3	47	0	0	0	0	3	0	0	0	0	2	0	2	0	0	0	0	0	0	0	3	0	4	0	0	0	0	3	2	3	0	0	0	0	0	0	0	9	0	4	0	0	0	0	0	0	0	4	0	0	0	0	0	10	0	0	3	0	2	11	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Harryflintia	0	0	0	5	0	0	0	0	0	0	0	0	0	27	0	0	0	0	0	0	5	0	0	8	23	0	0	8	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	14	0	4	0	0	3	0	0	0	4	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	11	18	10	0	0	0	3	0	0	0	0	0	0	8	0	0	0	0	0	0	6	0	0	0	21	0	0	0	0	3	0	0	0	0	0	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	14	0	0	0	0	0	0	15	0	0	0	0	12	0	0	0	0	0	0	0	5	3	0	0	14	0	5	0	0	8	0	0	0	14	0	2	0	0	0	0	0	0	0	0	0	11	0	2	4	0	0	19	2	2	13	0	13	0	0	0	0	0	0	0	0	0	0	0	0	0	17	4	0	0	0	0	5	13	4	0	8	0	0	8	0	5	0	10	0	2	0	8	2	19	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Cuneatibacter	0	0	9	0	0	17	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	48	6	0	0	0	0	6	0	0	0	20	0	0	0	0	16	0	0	0	0	0	0	0	4	0	0	0	5	0	0	5	0	0	0	0	0	0	4	16	0	0	0	0	0	0	0	4	4	26	0	0	0	0	0	0	0	0	5	0	0	0	0	0	3	0	0	0	0	0	10	55	0	0	0	29	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	38	0	15	0	9	0	0	0	42	0	0	0	0	0	13	0	0	0	2	4	0	0	8	0	0	0	0	4	19	0	0	0	0	0	0	0	0	2	8	0	0	0	0	11	0	7	6	29	0	0	0	3	0	5	0	0	3	0	0	0	0	0	0	2	0	0	0	17	0	10	0	0	21	6	0	16	0	3	2	0	0	0	0	3	0	0	7	0	12	0	0	0	0	0	13	0	0	0	0	0	0	0	0	5	0	0	0	13	0	0	7	3	0	9	5	0	2	2	0	12	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Eisenbergiella	0	0	19	195	85	1147	19	102	28	1	0	89	0	368	54	15	474	50	50	2	140	187	15	0	450	0	640	41	220	0	87	0	4	35	30	180	481	44	0	242	14	25	158	36	136	710	57	40	0	27	0	11	299	7	0	1	24	0	0	1	292	223	221	19	140	311	1	0	349	0	0	71	0	4	134	94	263	193	188	1	322	0	321	97	25	15	12	286	0	24	41	0	0	37	10	22	0	53	72	15	95	51	226	0	185	69	87	0	23	26	36	1	0	34	1	0	0	140	173	89	0	224	227	32	0	151	0	63	4	1	228	9	3	12	76	2	53	88	396	0	0	16	12	240	13	305	52	72	424	0	11	85	51	0	40	66	469	66	0	11	22	147	1	45	0	1	283	4	82	1235	428	97	8	649	198	203	7	2	54	26	309	72	4	2	7	312	25	2	1	163	131	392	0	55	241	96	14	128	109	1	135	10	161	184	173	42	0	65	0	113	36	279	10	11	47	58	1	19	0	0	4	42	53	149	33	126	64	50	164	54	419	3	0	50	82	51	78	172	123	165	12	154	130	145	112	220	4	0	1	39	81	37	10	10	29	1	70	47	111	76	70	82	65	214	171	44	104	40	7	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Hungatella	0	3	2	11	2573	715	10	715	953	0	76	646	0	270	1225	2	6939	9	231	170	1115	1406	422	71	128	81	2791	2328	21	1	1823	147	90	90	0	2161	7204	2126	3	2823	2	45	1468	2664	1934	2728	1923	532	3	1826	134	132	12	0	2	99	680	0	2	8437	1233	200	16	1074	866	759	46	0	2282	10	1916	2	0	1061	895	595	722	1150	125	4	617	94	299	2347	6260	1869	38	6	86	37	5423	2	354	12	365	1	0	291	347	10	738	196	1245	0	17	4660	370	0	391	576	110	1594	0	1692	11	270	11	1427	195	181	56	2584	761	95	8	122	2	170	19	40	314	22	4	13	1199	676	5008	100	792	16	0	384	2	425	31	531	13	52	10279	3	720	305	97	0	1379	902	7581	315	1	253	442	280	1	421	2	123	778	3634	1387	123	655	120	95	247	2278	969	7	6	122	243	20	219	65	487	51	2591	7	2456	1	159	4268	185	0	19	113	3875	347	3620	1327	6674	1090	4513	9	1523	4639	118	652	457	95	784	1157	343	146	644	31	3250	1001	2706	44	3	46	4915	49	158	2183	571	454	762	2698	3563	3644	41	192	1290	56	1858	1	410	7673	4995	266	2965	592	2163	288	1256	35	962	288	3318	3061	129	78	459	266	107	4379	529	146	131	3688	147	101	1403	184	550	3814	80	202	
k__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinifilaceae;g__Odoribacter	0	0	0	0	0	523	0	0	0	0	2	0	0	10	0	2	0	0	0	0	5	0	0	0	0	0	0	27	2	2	57	0	2	0	0	0	0	80	0	0	4	0	0	61	0	0	0	0	0	38	0	0	0	14	0	0	27	0	2	49	16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	9	0	0	0	0	0	0	0	141	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	22	0	0	38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	17	0	0	15	0	16	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	2	0	0	0	0	8	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	5	13	0	56	0	0	0	0	0	4	0	10	209	0	0	53	0	108	0	0	0	0	0	65	0	0	0	0	0	0	12	3	0	0	20	0	0	0	0	125	6	104	25	92	34	3	152	39	37	21	0	0	26	167	24	0	362	266	0	110	43	42	20	0	3	15	0	28	25	73	14	25	0	107	52	64	7	64	58	106	108	1	79	86	43	33	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Roseburia	0	0	46	568	0	0	0	20	0	0	0	0	0	756	0	0	0	0	2	2	64	0	0	0	150	40	2	180	1060	0	182	0	0	4	0	0	0	3	0	0	0	0	0	2	0	0	0	0	0	3	0	12	1258	30	0	0	2	0	0	2	5	0	744	0	0	0	0	0	0	0	0	27	0	0	0	0	264	0	11	0	183	0	24	0	0	0	2	703	0	0	0	3	0	11	0	0	0	11	0	2	0	0	0	0	842	0	0	0	3	0	0	6	0	0	0	0	0	0	40	0	0	0	0	0	0	0	0	39	0	0	6	0	0	0	0	0	0	33	312	0	0	0	0	64	5	0	0	0	0	0	17	147	9	0	0	0	0	0	0	0	3	28	0	0	0	0	159	0	0	0	123	0	0	1117	0	0	7	0	0	0	1804	0	0	0	2	780	29	0	0	0	0	0	0	17	53	0	0	612	0	2	0	0	502	0	0	93	2	0	0	0	0	95	13	0	0	0	6	0	10	0	3	2	0	212	0	526	449	0	0	0	0	52	0	166	69	0	66	50	0	0	42	0	839	0	0	129	0	0	0	0	0	506	0	0	0	313	0	431	157	572	0	308	237	245	235	342	0	159	5	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__Agathobacter	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	0	0	8	0	0	2	0	0	1	1	0	10	0	0	0	1	0	0	0	0	0	1	5	0	0	0	0	0	0	9	0	5	0	0	1	0	1	1	1	0	0	0	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	6	0	0	0	1	0	0	0	1	0	0	4	0	0	0	3	0	0	0	0	8	0	0	0	6	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	5	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	1	0	0	0	0	1	16	1	0	0	0	0	0	0	2	0	9	0	0	0	0	5	0	0	0	0	0	0	0	3	0	6	0	0	0	0	3	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	3	0	8	0	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	
k__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiae;o__Verrucomicrobiales;f__Akkermansiaceae;g__Akkermansia	8	8	1465	4395	6	7193	5	1195	3	5	7	6	1	36895	1	24	0	7	1	2369	4060	1861	221	5	29677	662	4169	2431	7253	845	8399	1886	1	718	1152	2813	26	430	4	67	11	5	0	288	1867	24	24	447	1	231	171	6089	2785	3272	831	0	169	814	28	353	14	80	7954	2	2	29	1891	5	2354	136	1	4595	4	128	64	616	256	1092	134	3340	459	5	1952	61	3	2469	122	5070	2	6	568	1272	2	3168	812	42	5	2806	6	41	39	422	515	3	500	0	10541	8	106	4	2584	388	3	427	6	0	4	45	3839	4	36	42	1	44	5	14	48	400	3	25	3929	2	6	55	0	6	196	52	422	4	3	725	27	447	2270	3	546	2360	2	8	131	5180	1046	1	665	7359	1	2060	7	264	21	6229	1567	1023	9	4	308	0	0	8742	1057	41	3	70831	3673	0	2734	3	1539	4	2347	10	4	4	2791	14659	7624	4620	10	8745	3	3548	4	16141	12471	166	477	7667	3	648	22	4	3402	2475	2	7726	21	54	2	1275	1	896	3611	27	230	34	4159	2	1933	0	3572	631	3	441	11	861	808	1	365	1	113	63	0	62	194	499	341	12	215	440	13	529	858	1	1	11	3	125	1	1	1	1306	1	1	1	569	1	340	782	459	1	652	1131	195	1306	585	1	527	3	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Lachnospirales;f__Lachnospiraceae;g__[Eubacterium] eligens group	0	0	0	0	0	2	0	2	0	0	0	0	0	3	25	0	0	0	0	0	6	0	0	0	60	0	0	24	0	0	9	0	0	64	0	2	0	3	0	0	1	0	0	4	0	6	8	0	0	1	0	0	0	31	0	0	2	0	0	2	0	0	0	6	0	38	0	0	0	0	40	8	0	5	13	0	16	0	0	0	25	0	0	3	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	16	0	0	7	0	2	0	0	0	2	0	1	0	0	0	1	0	0	0	10	17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	19	0	0	0	26	0	0	0	1	0	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	0	8	1	8	0	24	0	2	0	0	0	0	12	19	0	0	0	0	0	14	25	0	0	57	10	18	0	0	0	4	9	0	0	0	0	7	0	8	0	0	0	11	0	0	0	0	0	0	0	0	0	0	8	10	6	0	0	0	6	0	4	4	0	0	7	0	0	0	6	0	0	17	0	0	0	0	4	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Candidatus Soleaferrea	0	0	0	4	0	0	0	0	0	0	0	0	0	19	0	0	19	0	0	0	4	0	0	0	54	0	0	0	4	0	0	0	0	0	0	0	11	0	0	2	0	0	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	5	0	0	0	0	0	3	0	3	0	0	16	3	7	0	6	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15	3	3	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	10	0	0	0	0	0	0	0	0	0	0	0	13	0	0	0	0	0	0	0	0	0	11	0	3	2	3	2	3	7	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	0	0	4	3	0	6	0	0	0	3	0	0	0	6	0	0	13	0	0	9	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Ruminococcaceae;g__Faecalibacterium	0	0	29	0	0	12	0	1	0	2	0	0	0	9	0	1	28	2	2	88	5	0	0	0	102	0	1	14	0	1	76	1	0	214	1	0	0	17	0	2	1	3	0	26	548	0	0	0	0	29	0	548	0	22	33	0	8	2	1	102	0	0	0	0	0	0	37	0	13	0	0	6	0	0	0	59	0	114	0	1	0	0	258	0	0	0	25	0	1	5	28	2	0	14	0	1	0	24	0	1	12	9	10	0	0	0	399	0	3	0	1	60	0	146	0	1	0	10	10	0	10	0	0	0	0	8	5	0	2	1	421	5	0	1	0	0	0	0	0	0	0	0	1	0	2	1	0	365	0	0	22	1	44	0	0	321	0	10	1	0	1	1	1	0	1	0	0	0	0	460	0	3	3	0	0	0	11	2	1	0	0	9	0	0	9	71	20	0	1	0	1	773	0	29	2	21	0	75	0	94	4	0	0	1	0	97	3	6	0	0	0	0	14	1	39	0	12	0	40	0	22	23	0	0	0	0	0	0	358	0	0	662	0	0	0	0	0	137	0	0	55	0	0	0	117	0	0	0	0	0	0	0	0	164	0	0	0	0	0	0	219	0	0	0	0	0	0	0	0	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Monoglobales;f__Monoglobaceae;g__Monoglobus	0	0	482	1	0	1	2	265	1	0	0	1	0	21	18	2	0	1	200	0	6	0	0	1	1227	51	10	44	1	2	11	0	0	1	0	0	0	3	0	0	1	0	0	3	0	0	49	0	0	3	4	0	1	2	0	1	3	0	1	7	477	0	3	9	0	18	7	0	0	2	0	4	0	11	34	0	57	0	216	0	64	8	321	4	0	0	2	2	2	0	3	11	16	0	0	1	0	0	1	2	0	0	0	0	1	0	0	0	3	1	539	3	0	0	0	14	0	0	3	1	2	0	0	0	0	0	1	85	0	2	0	0	0	2	67	0	0	64	30	0	0	0	2	12	201	1	1	0	0	0	24	0	0	0	0	0	0	0	1	0	2	0	308	0	1	0	32	0	0	0	80	0	2	60	11	0	0	0	431	1	2	0	0	0	0	17	0	0	2	0	0	0	0	399	2	0	0	26	0	6	0	0	1	0	12	605	268	0	1	0	1	154	2	2	0	7	3	8	57	0	0	6	0	22	0	13	14	0	1	1	1	1	1	2	2	0	1	0	0	0	1	0	124	1	0	1	0	0	1	0	4	33	0	0	0	17	0	12	39	42	0	38	42	12	81	42	0	11	0	
k__Bacteria;p__Firmicutes;c__Bacilli;o__Erysipelotrichales;f__Erysipelatoclostridiaceae;g__Erysipelatoclostridium	0	0	1	2	89	1	20	3961	6	0	0	7	0	13	2	0	96	10	39	1	1	233	354	35	239	226	572	1	2	0	2	0	0	47	0	182	21	3	0	467	1	0	7	1	134	258	13	172	0	2	11	0	1	1	0	14	1	63	1	21	1304	77	2	53	4	38	0	0	328	9	0	4	0	77	1	74	699	346	213	0	386	112	2	9	13	615	71	1	56	0	2	16	337	6	215	0	0	203	10	1	129	89	443	0	2	3	1899	0	1	9	0	5	0	228	0	85	0	393	301	6	50	21	3	56	63	0	5	309	0	1	52	0	0	1	332	0	26	276	441	0	0	608	0	480	52	3	24	74	25	0	0	0	98	0	139	32	7	99	0	62	0	0	0	1313	0	0	615	5	0	0	665	158	31	28	148	17	3	0	125	2	3	182	0	0	7	8	126	2479	0	14	310	18	0	0	1	14	284	1	299	4	331	5	1	679	8	220	219	246	60	271	7	447	1	1	61	2	1	15	36	0	6	9	0	104	60	198	57	81	874	310	14	12	14	39	17	28	1	1	3864	3712	1	289	106	170	57	9	2	8	1	120	200	174	1	205	1	127	742	269	22	632	505	73	48	41	152	416	528	136	1	
k__Bacteria;p__Firmicutes;c__Clostridia;o__Oscillospirales;f__Oscillospiraceae;g__Colidextribacter	0	0	18	0	6	36	0	2	0	0	0	0	0	45	16	0	5	0	0	22	125	51	0	7	0	0	5	14	0	0	85	0	0	11	18	139	25	13	0	7	0	10	14	10	0	94	27	73	0	4	3	39	0	7	0	2	7	0	0	15	0	0	0	29	8	35	60	0	22	0	0	152	0	42	84	0	67	14	12	12	63	8	32	37	31	35	8	0	4	0	13	11	7	98	61	0	0	61	0	0	4	2	6	0	0	21	284	0	0	0	12	21	0	17	0	20	0	5	5	0	0	0	10	0	0	0	0	8	0	0	153	0	0	0	213	0	0	11	77	0	0	70	0	31	18	0	0	0	9	0	0	109	59	0	50	3	12	0	0	7	3	119	0	75	0	0	53	12	0	0	39	2	9	0	111	5	52	0	2	0	0	1	0	0	54	173	137	101	0	0	7	40	0	42	15	64	28	88	3	32	11	5	0	159	76	0	16	1	2	58	0	57	4	0	0	133	11	46	5	0	228	11	0	13	13	6	7	4	11	20	0	27	0	21	1	0	2	1	7	4	7	1	35	22	4	7	7	0	2	9	24	9	0	8	6	17	35	7	1	6	25	10	9	18	7	8	12	12	0	
k__Bacteria;p__Proteobacteria;c__Gammaproteobacteria;o__Enterobacterales;f__Enterobacteriaceae;g__Escherichia-Shigella	7675	9023	0	24	5309	33	85	1338	25	6804	26700	196	10902	13472	2585	56054	6160	83	22817	3	27	1329	27999	43	774	1205	798	166	20	121628	417	1693	19067	532	0	673	5247	77365	9518	6013	86125	26355	8305	89977	12779	9480	29886	3310	25975	80994	542	0	5	284	3	48	95936	7588	90220	27668	2396	4506	42	2838	6786	18254	1	8184	2878	397	55640	15	5578	7116	45318	10070	62	5225	27	0	192	193	64	9280	2964	3066	2689	125	146	21029	52449	1466	290	4	2283	100902	7071	6	240	54479	11154	14551	13949	24798	3	2127	0	9183	119490	151	2361	93204	6946	5374	21042	419	13040	5665	2947	108	50	6949	23795	35284	7451	26523	187	383	33406	48574	0	21906	24697	58182	173954	21803	3767	112	72	6516	8965	3350	59090	8365	31028	18	273	9324	12221	6078	5783	2126	4	18241	16759	2581	6688	714	83359	27348	72296	0	12	5600	53167	28507	36	2343	10555	549	30	32881	184	1161	6695	7125	3	23062	3442	69	2	20022	20741	20903	30	2112	14	2461	69809	6886	6248	0	8379	7	54	6085	10372	67	5126	22336	14115	2665	16	1942	12499	1113	1318	26367	29	19890	67	260	15936	101815	6724	3376	4141	4547	382	6417	3	38627	35	1797	627	536	192	592	4715	2100	2493	4909	31	16982	176	3431	1023	52685	17602	12729	52768	43995	224	829	834	12902	90	3565	137	1165	1537	416	143	2039	279	558	1704	267	346	213	1791	272	1623	14564	1487	428	1542	139	78799	
