#OTU ID,Vil1.03B.DTT33,Vil1.05B.DTT57,Lyz2.07B.DTT281.S123,Vil1.010B.DTT117,Vil1.05B.FP57,Lyz2.02B.DTT221.S61,Itg.02.FP409.S9,Lyz2.04B.FP245.S42,Lyz2.06B.DTT269.S111,Vil1.09B.DTT105,Itg.20.DTT505.S100,Itg.24.DTT529.S24,Vil1.09B.FP108,Itg.26.DTT541.S37,Itg.02.DTT409.S1,Itg.06.DTT433.S26,Vil1.10B.FP120,Vil1.08B.FP96,Vil1.01B.FP09,Vil1.02B.DTT21,Itg.22.DTT517.S12,Vil1.06B.FP69,Itg.16.FP481.S84,Vil1.03B.FP33,Itg.08.FP445.S46,Itg.24.FP529.S32,Lyz2.06B.FP269.S67,Vil1.04B.DTT45,Lyz2.03B.DTT233.S73,Lyz2.07B.FP281.S79,Vil1.07B.DTT81,Vil1.04B.FP45,Itg.12.FP469.S71,Itg.06.FP433.S34,Lyz2.05B.FP257.S54,Itg.18.DTT493.S88,Vil1.013B.DTT153,Vil1.02B.FP21,Itg.04.DTT421.S13,Vil1.014B.DTT165,Vil1.06B.DTT69,Itg.10.DTT457.S51,Vil1.13B.FP156,Lyz2.05B.DTT257.S98,Vil1.08B.DTT93,Itg.20.FP505.S8,Itg.22.FP517.S20,Lyz2.03B.FP233.S81,Lyz2.02B.FP221.S69,Vil1.07B.FP81,Itg.16.DTT481.S76,Itg.12.DTT469.S63,Vil1.14B.FP168,Lyz2.04B.DTT245.S86,Itg.18.FP493.S96,Lyz2.08B.DTT293.S135,Itg.10.FP457.S59,Lyz2.01B.FP209.S57,Lyz2.01B.DTT209.S49,Vil1.01B.DTT09,Itg.04.FP421.S21,Itg.26.FP541.S45,Itg.08.DTT445.S38,Lyz2.08B.FP293.S91,SLCFP021,SLCFP069,SLCFP111,SLCdtt075,SLCFP051,LYZFP317,SLCFP093,SLCdtt021,SLCdtt111,LYZdtt317,LYZdtt305,LYZdtt329,SLCFP075,LYZdtt341,SLCdtt051,LYZFP305,SLCFP129,LYZdtt365,SLCFP003,SLCdtt069,SLCdtt129,LYZdtt353,SLCdtt093,LYZFP353,SLCdtt003,LYZFP329,LYZFP341,SLCFP165,SLCdtt165,SLCFP147,SLCdtt147,taxonomy
b3ef12a80d40902556c2fd4de5924438,3,0,5,0,33,0,0,5,0,0,0,0,15,4,0,0,7,32,12,0,0,19,7,5,0,4,3,0,0,9,0,7,0,0,7,4,0,13,0,0,0,0,4,3,3,0,0,15,11,44,3,0,9,0,5,0,6,5,3,5,0,0,0,7,4,3,3,0,6,35,0,0,0,5,7,18,4,3,0,67,0,16,0,0,0,5,0,3,4,20,6,17,10,1,9,
a0f4041ccc6a3b1f6512919ebe00613d,255,0,113,237,209,43,156,105,28,72,72,67,701,75,162,166,893,189,257,90,112,121,328,399,209,156,75,81,45,73,0,219,137,120,30,147,0,328,149,34,3,11,13,88,15,331,297,211,161,171,101,66,19,53,195,45,201,59,24,60,89,245,48,34,22,22,19,25,155,1069,0,9,6,226,108,1418,119,123,9,122,31,176,79,8,11,28,1,85,7,1779,320,401,233,236,148,
048a59d179f89089b6e3a2d50f389e94,10,0,7,8,77,9,8,10,4,3,5,21,10,13,7,20,42,24,10,9,10,19,37,10,27,36,20,8,6,12,0,11,33,8,8,18,3,49,26,3,0,0,5,7,0,17,20,28,52,37,13,9,7,0,17,5,54,18,6,9,7,29,12,19,22,7,15,0,44,70,28,0,0,8,8,60,9,9,8,19,11,21,7,6,7,6,6,25,0,79,40,28,17,17,22,
a2afdab2db82e62d5de07d2f29111f10,40,0,28,85,51,7,40,8,4,13,13,19,14,23,21,35,125,37,70,7,16,42,121,58,63,53,16,33,0,40,0,76,52,31,10,31,0,44,35,6,0,6,0,13,0,44,35,26,43,39,33,20,7,0,37,7,46,31,8,17,31,61,16,22,38,13,23,0,76,53,87,5,7,11,8,92,30,25,0,20,15,6,20,9,0,8,5,57,8,107,70,11,6,39,127,
be7fa93e72946b09913f7776a2f1c857,157,0,0,319,62,0,18,0,0,51,9,21,749,47,11,86,2332,94,159,70,29,1180,152,159,167,110,0,21,0,0,16,63,161,205,8,0,0,231,66,42,11,7,17,19,0,33,40,0,0,1835,0,37,40,0,8,18,72,0,0,83,101,103,24,64,268,101,103,0,355,0,139,22,11,0,55,16,0,0,41,1,207,0,262,43,125,0,22,0,45,12,0,36,67,21,93,
b66b0ebe9c94cc5c0ee68a7c8cb966af,3,0,2,0,10,2,3,1,2,1,0,10,0,1,5,0,2,13,4,0,10,13,8,13,15,26,5,0,2,16,0,0,21,7,1,0,0,6,3,0,0,2,0,2,0,11,15,2,19,11,3,2,0,0,2,1,10,18,0,0,3,28,3,11,5,0,5,0,0,9,0,5,3,8,2,54,3,15,0,11,3,24,8,3,3,0,0,8,20,66,31,0,0,25,24,
978c4b2965a576a78cac987d12c9e0a0,16,0,52,53,17,46,0,0,0,0,0,0,0,0,0,0,0,25,339,33,0,250,0,578,0,0,0,30,0,26,0,282,0,0,63,0,0,433,0,34,21,0,0,70,0,0,0,0,23,0,0,0,11,0,0,0,0,33,29,38,0,0,0,0,5,0,17,6,262,0,52,0,19,0,0,10,0,0,140,0,42,0,35,37,46,0,59,0,29,11,0,1,1,49,18,
4a6d7625157c8e66f126e813b0a0fc4c,0,0,0,0,0,0,0,0,0,0,11,15,0,32,0,0,0,0,14,0,17,0,17,0,13,18,0,0,0,0,0,0,18,0,6,0,0,7,0,0,0,5,0,13,0,23,38,0,0,0,14,24,0,0,0,0,15,0,0,4,0,12,11,5,0,0,15,31,0,0,0,0,8,0,0,0,17,0,0,0,0,0,13,0,12,0,1,0,14,0,0,1,2,8,3,
f5fdc65ce7f21dccce1d5f510ecd0cff,0,15,41,0,2676,96,0,657,44,11,24,0,18,1,0,0,19,63,658,65,0,47,268,28,13,15,105,9,154,47,0,13,34,23,108,20,0,260,0,81,16,39,10,348,73,97,40,378,258,11,122,16,0,296,26,48,94,173,120,64,0,18,1,101,6,24,10,23,62,22,0,0,0,188,357,275,61,160,134,188,17,466,9,38,35,31,0,24,3,272,141,49,54,15,52,
78efb9db740a56e0b2bc4d4778d4d3fc,80,0,0,0,27,28,0,0,9,0,0,0,0,16,0,0,0,0,244,107,0,140,52,462,0,0,0,0,0,0,12,59,0,0,158,251,0,185,0,0,58,0,0,623,0,0,0,0,0,0,254,0,0,7,97,0,0,74,190,152,0,0,0,0,0,0,31,7,4,0,0,36,83,0,8,0,0,0,120,0,0,42,43,110,8,0,722,7,310,0,0,1,1,10,3,
236833fbc5a378aae084b64206c25372,1,0,5,0,15,14,8,9,0,0,4,0,14,8,6,6,21,9,31,1,7,22,47,15,15,9,4,4,1,12,0,21,32,9,0,12,0,34,8,6,0,1,0,8,0,12,6,33,29,41,15,8,5,0,10,5,18,17,0,1,0,21,6,5,10,4,5,1,2,36,7,3,0,16,27,27,12,15,1,2,4,9,9,3,4,3,3,5,10,39,24,11,22,7,25,
c0d5395792eadbf5f62e8ffb14fa0262,0,0,0,0,1,0,0,0,0,0,0,0,34,0,0,0,1,2471,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
cdb4be857f1f698f7613343f1a9761a3,7,0,9,14,124,25,26,27,7,2,19,55,2,26,9,8,6,189,67,6,30,172,60,34,47,73,41,3,10,21,0,24,66,26,0,24,0,48,21,8,2,6,0,2,3,47,48,15,72,119,13,42,0,4,38,7,51,79,58,5,36,65,8,51,0,5,0,36,21,17,13,0,0,0,26,89,36,81,20,28,13,19,5,197,5,63,27,53,1,254,114,40,59,27,57,
0daddf1b0a2e7ae6c3add7261ca7b510,74,0,703,255,632,137,242,150,330,192,132,349,41,212,179,206,65,976,571,54,240,484,202,355,179,365,495,92,157,404,18,261,300,234,244,162,0,339,305,479,14,150,17,357,89,276,502,598,184,479,135,128,29,77,131,172,335,121,68,103,140,247,138,444,345,68,156,177,1253,25,336,306,160,23,150,271,209,215,1272,74,118,220,103,184,148,356,321,162,271,192,111,495,1180,106,425,
108627a3879bcb1138b2c54c39e9f4a1,31,0,15,29,95,71,42,0,44,67,94,121,9,83,45,2,4,50,6,6,40,111,13,76,0,18,45,4,7,4,5,17,8,0,0,101,0,0,93,6,0,3,0,0,31,7,16,0,117,5,62,91,4,0,30,35,6,9,28,12,75,7,2,18,0,0,0,113,17,51,42,0,0,71,91,191,0,73,198,146,5,237,0,16,32,69,211,60,0,10,25,1,141,29,539,
691f2dbdac94ad2f7e2486ab73a772af,35,0,40,233,661,17,174,70,28,82,66,126,7,213,132,132,79,164,292,35,49,331,396,471,624,302,53,312,33,99,0,416,468,256,0,108,0,125,257,208,6,63,11,12,26,306,132,148,59,301,198,99,30,10,198,76,386,262,80,58,204,350,249,232,328,124,268,0,222,44,305,79,136,76,213,8,0,405,72,162,71,1176,159,88,42,437,440,320,203,0,372,55,227,287,205,
de2cd296cfdcbb16ecb870a7721433d3,0,0,0,80,0,0,0,0,37,4,19,105,5,54,0,0,1,34,128,0,0,0,0,0,0,119,0,0,17,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,10,86,0,28,0,27,0,0,10,0,0,27,0,0,0,21,0,31,0,83,0,0,0,15,0,1,0,0,0,3,6,3,0,140,0,1,0,59,0,0,0,12,0,50,0,33,113,0,0,0,0,
fc9ef66f439c06896d69d1092d8315fe,45,0,3,8,18,11,10,1,5,4,1,16,1,4,3,1,1,0,13,3,3,73,1,228,6,6,4,1,2,12,0,13,15,1,0,1,0,3,22,3,0,11,0,1,0,5,24,2,5,18,2,20,0,1,1,1,22,11,1,1,28,2,2,15,21,0,26,10,30,0,0,0,10,0,0,0,9,0,0,0,0,0,83,0,0,55,0,60,55,0,0,0,0,38,46,
2ce5f984c303607afe63f839e492f57b,0,0,2,25,231,0,525,63,58,9,1028,2596,9,699,152,95,38,15,5,0,855,768,400,2,955,1480,821,6,33,7,12,131,1170,616,0,268,1,2,184,15,1,78,3,30,50,2047,1590,16,2,24,39,1023,7,67,927,78,912,423,649,6,1288,488,278,219,41,0,125,327,0,45,0,146,1,451,200,0,912,279,0,74,20,0,67,0,10,743,0,4882,25,0,1322,22,0,256,1413,
a30dd65fa0f17c9ffe88b70cc66d024b,0,0,0,5,10,2,12,0,0,0,3,3,5,0,7,4,11,40,5,0,3,23,12,6,9,12,5,6,2,7,0,16,15,9,5,3,0,5,4,0,0,3,0,3,0,14,9,9,3,22,0,0,0,0,4,0,8,4,0,0,9,5,3,10,9,0,0,3,9,21,13,0,4,4,3,8,0,0,0,27,0,7,4,7,0,6,4,6,0,12,13,7,4,9,8,
4c8288bfbd76958c0c094d87b97650f8,258,14360,95,3057,25,26,0,6,148,13073,19,0,14,24,250,40,10,75,9,301,20,8,0,17,5,0,4,444,25,4,15604,10,7,6,0,29,4220,15,0,1381,26950,0,45,45,17433,0,0,7,5,12,109,16,157,0,0,339,5,6,30,128,0,6,27,9,19,0,30,26,53,322,76,0,0,493,588,666,0,618,0,405,0,588,0,16,0,349,0,123,390,564,220,12,1,1531,1,
fbbeae3dceada6928b2cdc472f5d9901,104,0,17,173,200,0,41,30,0,88,0,0,397,0,63,0,415,476,162,22,0,0,0,436,55,0,29,220,0,0,0,695,0,0,39,0,797,80,0,181,56,0,2240,0,0,0,0,0,0,54,0,0,1125,0,0,19,0,0,0,16,0,0,0,51,45,1420,63,2,980,4,11,13,19,5,5,20,0,6,50,1,39,8,6,356,4,4,7,1,13,3,1,1,1,670,278,
99e3ef8d6af1702f3a43e8f3e4976956,9,0,3,1,15,3,0,2,2,0,0,15,1,3,0,3,4,1,5,1,3,12,7,26,3,20,12,3,0,2,0,12,5,1,2,2,0,8,2,0,0,0,0,2,0,0,20,1,2,1,0,1,0,2,9,0,3,0,0,1,6,4,0,2,0,0,0,0,0,12,0,0,0,7,1,0,1,11,0,28,0,11,0,0,0,0,6,13,0,0,63,19,22,0,0,
7c0c72cc86a5548fac1f1c96853e29fe,11,0,16,12,19,0,11,3,6,17,6,14,0,10,13,5,17,7,17,0,5,19,12,37,6,24,8,19,0,10,0,19,17,8,10,4,0,11,11,16,0,8,0,7,0,15,10,7,6,16,12,13,4,0,0,8,11,9,5,5,10,14,0,7,13,0,9,5,18,0,17,21,15,6,0,6,0,52,11,0,0,12,16,0,0,27,20,8,52,25,17,4,30,12,25,
84a1034f71767fa92491aebf1bdf7fdc,50,8,60,61,553,5,198,118,49,12,117,97,0,68,106,63,35,158,425,106,48,115,172,322,312,155,121,212,65,76,8,343,239,156,138,120,0,507,147,20,7,117,6,172,39,319,133,190,8,92,96,142,11,35,142,372,630,0,0,87,94,108,84,602,114,39,157,176,333,10,62,166,366,118,39,346,90,129,228,3,63,358,171,389,29,62,320,128,140,336,169,35,29,174,233,
d43cfa5b6ee40a2e7f940e2930849ba9,1,1,6,1,1,1,1,1,1,1,5,61,1,5182,1,1,1,0,1,1104,538,1,1,1,0,1,0,13491,4,1,1,1,1,1,1,1,0,1,1,1,1,1,0,355,1,1,1,1,1,1,193,1,1,1,1,13560,1,1,1,4,1,1,1,1,1,1,0,1,0,1,1,0,1,175285,1121,15156,1,721801,0,1,0,1,1,1,1,1,1,0,1,363,1,0,0,0,2126,
832fb872172e67da702355444f34bc1c,0,0,0,0,17,0,2,0,2,0,0,3,3,0,0,0,4,8,2,3,2,0,2,4,2,2,0,6,0,0,0,0,2,3,2,0,0,3,0,0,0,0,0,0,0,0,0,3,1,5,0,0,2,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,7,5,0,6,0,13,0,1,0,0,0,0,0,0,0,7,7,1,3,0,1,
1355705d5f5537fdd6063e8aef08650d,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17,1,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,
3dc32de6cc2afb83c56da803d4ae8054,5,0,34,19,183,5,36,39,36,5,73,43,5,32,19,46,7,86,84,19,34,113,45,18,46,67,77,18,19,70,0,49,82,69,35,55,0,121,69,18,3,14,3,39,7,116,73,113,32,48,31,31,0,11,55,24,67,0,0,11,41,63,25,73,56,30,14,30,83,4,14,17,25,39,6,231,25,61,58,0,30,43,14,123,35,62,19,90,7,260,73,22,21,60,103,
0f6a34be1a611d55dd58a93322b7caff,0,0,0,150,0,0,9,0,0,21,19,4,6,2,14,5,116,20,13,0,9,32,63,0,0,3,0,0,0,0,3,0,0,9,0,6,0,2,83,4,0,0,0,0,6,94,30,0,0,46,43,0,0,0,2,9,0,0,0,6,46,11,0,31,26,0,0,0,25,27,136,10,0,7,13,0,0,0,16,48,0,0,49,1,0,0,48,0,49,0,0,0,0,35,83,
818cea4720b8bc475ccdf73579b06278,9,0,9,17,0,0,0,0,32,28,0,6,8,0,0,0,1,0,153,6,0,0,0,43,0,4,85,23,0,28,0,101,0,0,0,0,0,74,0,74,0,1,6,0,0,0,0,0,0,0,0,0,8,0,0,25,32,0,0,33,0,0,1,136,0,28,0,44,98,0,5,0,0,0,0,227,35,2,96,0,0,0,4,25,0,0,1,0,1,306,0,73,209,0,0,
9558d82710beac18e454f983c9db7cca,14,0,90,29,124,243,84,66,83,17,234,90,7,142,83,54,34,112,77,30,98,101,80,59,171,36,45,43,61,40,8,61,137,50,55,149,0,111,127,50,9,65,0,99,23,306,116,56,106,37,103,124,5,29,149,134,149,50,131,20,53,70,138,108,23,8,44,89,27,7,28,41,132,54,18,479,16,131,200,3,12,95,41,625,11,292,244,138,67,626,104,12,107,85,169,
f9130f059b9380b9961aef118b3a529e,56,0,18,45,416,55,54,42,3,8,59,136,13,72,66,102,53,540,215,30,90,121,140,274,177,107,27,50,34,33,3,170,114,199,60,182,0,188,102,35,6,43,5,84,28,166,137,62,151,96,110,86,12,15,176,17,216,168,125,30,52,54,101,65,35,18,43,32,82,54,123,10,10,158,86,371,24,409,97,74,16,48,28,28,23,359,155,223,30,637,320,65,255,44,77,
e895ba3e92642f6c374d12d4ba87bf0a,0,0,5,6,81,7,12,27,3,5,10,14,9,11,8,21,43,50,104,0,8,55,40,24,56,38,12,14,8,11,0,44,35,32,20,22,0,48,33,18,0,9,8,30,0,51,45,47,20,155,8,12,0,6,35,10,45,56,14,17,19,29,18,40,22,5,20,8,35,22,20,4,5,10,21,89,13,19,8,29,5,35,10,11,0,11,6,15,6,127,20,55,55,16,26,
f0deb5bac19f248fce27d93d918d3464,5,0,26,47,22,6,12,10,5,41,9,14,8,18,14,27,33,11,9,0,11,24,20,14,44,43,7,24,3,44,0,34,17,34,5,10,0,8,8,16,0,0,0,6,3,36,18,15,18,25,14,6,0,3,13,10,14,26,4,2,5,37,10,22,9,6,30,5,0,11,52,5,22,18,17,14,8,36,0,36,6,26,29,12,12,17,64,0,35,12,8,33,56,10,12,
ad4e760fa406db6470c29766422a47d2,103,1,14,7,1172,28,126,5,4,2,13,32,1,302,121,281,11,244,91,5,130,112,3,647,148,96,16,7,8,28,1,124,263,498,7,18,0,171,534,21,1,30,1,10,2,91,338,90,161,531,3,91,1,5,59,27,483,1003,88,4,506,630,20,43,0,0,0,0,0,98,0,0,0,312,1441,1188,0,59,0,0,0,1495,0,0,0,1275,0,2282,54,1757,176,0,0,0,0,
292a57429f3bed0adc53c07dc4c62c9f,26,0,90,183,141,14,13,36,170,114,172,115,8,166,34,43,10,300,213,44,31,126,57,80,55,101,143,55,19,82,4,146,55,27,35,25,0,148,61,48,3,27,2,40,17,117,41,77,8,129,66,56,4,19,16,140,105,34,54,50,46,104,37,161,0,16,67,285,0,61,0,0,224,718,152,361,60,371,0,34,0,486,29,32,0,261,0,116,39,302,159,7,41,24,208,
e6b0f68e8f6db48ea780944a44ac99a1,24,0,70,71,182,32,36,47,86,55,48,115,5,71,52,82,17,148,208,52,70,302,108,135,61,126,118,62,20,74,10,140,66,114,66,61,0,204,49,115,9,15,4,101,18,105,81,57,70,207,107,26,7,15,61,25,68,72,58,43,43,77,51,81,56,20,91,189,54,13,45,47,83,131,88,483,132,244,45,7,24,260,68,140,30,111,84,59,57,530,139,49,120,105,211,
e5450be8d98da604aa4a1fa0ed722fe1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,10,0,0,0,0,3,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,12,0,5,0,0,0,0,0,3,0,3,0,3,0,0,0,
5287908182825be751d21ae4e6f44c79,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,3,0,0,4,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,2,0,6,0,0,0,3,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,
b8d0d192e1821980a4d2d8292dcd4c42,6,0,18,17,158,32,30,51,31,3,79,88,2,56,15,23,4,1249,162,16,18,113,62,46,41,72,45,20,37,20,2,164,28,30,34,108,0,130,49,28,3,19,2,85,10,99,33,188,120,86,81,20,2,16,90,29,61,53,37,16,28,28,42,102,15,34,30,47,209,7,0,12,23,60,36,245,16,249,247,6,71,17,22,44,105,113,0,83,55,174,138,26,50,58,172,
977eb5e61f5d9a0c3618c4f129859cd3,29,0,89,38,77,79,122,4,258,13,103,525,0,350,153,22,12,9,33,29,242,63,33,119,31,151,138,10,77,16,0,26,48,9,0,398,0,86,70,145,9,113,0,24,0,98,247,25,18,0,85,179,5,13,167,253,193,36,97,23,42,48,69,94,0,0,64,122,0,15,4,14,169,68,72,924,15,264,42,37,0,487,23,52,29,448,93,217,68,585,70,1,298,6,42,
7027b1cc7695b944a14d2bf2b0cd03f4,3,0,0,0,248,61,0,0,0,0,0,0,0,0,0,0,0,0,98,7,0,0,175,9,0,0,0,0,0,0,0,0,0,0,66,0,0,66,0,0,0,0,0,59,0,0,0,0,180,0,141,0,0,0,0,5,0,73,53,13,0,0,0,16,4,0,50,20,0,0,2,0,18,0,6,0,8,0,0,0,16,0,35,0,3,0,4,0,11,0,0,0,0,0,232,
8064a19ea488e28609ef25daab20653e,32,0,6,19,98,12,13,20,4,3,11,21,28,21,9,25,146,58,41,11,28,40,55,42,25,32,18,13,19,18,0,59,17,21,12,19,0,76,34,10,3,4,0,21,4,35,32,72,141,99,13,11,14,10,12,5,43,16,6,9,19,34,7,32,21,6,13,4,23,119,40,0,3,12,0,121,30,15,3,23,7,43,14,5,5,11,5,62,16,219,44,64,35,17,37,
1b20077c579ec346099b958af37ff02d,24,9,27,71,488,0,39,0,10,5,43,49,0,36,19,19,0,130,281,31,33,130,347,149,25,47,13,62,0,45,8,213,36,34,0,98,0,177,45,45,0,6,0,0,7,137,80,0,14,167,160,9,0,0,100,6,32,24,6,35,23,49,12,45,18,32,67,100,28,0,47,10,55,0,21,72,50,193,29,0,11,54,117,41,0,16,70,19,66,106,239,83,51,23,16,
49e9cee41713f4c00f8b171ecaff09b5,5,0,6,9,90,4,60,32,5,10,5,61,0,26,34,17,6,22,66,16,11,42,34,64,13,106,27,0,7,5,0,10,77,29,13,36,0,66,26,8,0,3,0,30,10,30,41,11,4,9,15,31,0,9,47,4,28,10,7,11,45,63,16,14,14,0,0,14,0,0,0,18,0,20,24,105,19,43,0,25,0,71,25,1,0,54,0,84,23,70,81,1,16,13,51,
f5bf4e20e8a4c371b702c2cf491f56e8,5,0,2,2,2,378,107,232,25,0,91,106,1,62,16,9,1,1,161,4,43,94,17,694,87,102,61,8,5,1,0,68,160,104,21,29,731,84,6,24,1,10,1,56,1,150,376,7,172,100,3,15,1,164,173,1,279,338,200,16,52,82,4,0,0,0,0,304,0,30,0,0,0,518,112,12,233,2002,0,22,0,319,119,111,0,54,0,0,65,0,1230,0,0,384,343,
7737dd181fb4d08851b4c49b7bb5c5ef,0,0,2,3,6,22,127,1,24,0,114,32,0,13,145,6,0,3,6,2,87,1,2,13,2,24,29,1,13,1,0,2,27,14,26,6,0,4,83,6,0,78,0,71,6,120,65,2,13,2,8,145,0,0,1,5,179,6,10,4,45,10,7,9,0,0,0,74,0,0,0,0,0,162,39,234,58,51,0,27,0,467,0,9,0,67,0,27,0,232,58,0,0,57,162,
435716953baae002e22a8d28e14c0aec,8,0,6,7,146,76,144,64,86,13,119,32,5,18,162,120,10,124,164,16,64,638,31,37,52,32,139,5,71,4,0,28,52,140,126,163,0,71,163,78,24,27,4,195,19,190,101,287,176,194,44,40,9,21,106,24,67,109,119,28,66,21,36,60,76,34,18,64,34,21,9,61,12,88,89,1015,25,411,33,15,0,45,15,116,24,203,36,249,36,1655,467,70,111,27,66,
1ab3b71e73441e341b02e15407e5b9e5,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,0,32,8,0,25,0,0,0,0,0,0,0,0,0,0,0,19,0,7,0,0,23,0,49,0,29,0,9,27,0,14,0,0,0,0,45,0,0,0,0,12,0,0,8,0,0,9,0,0,2,0,1,2,0,1,0,5,0,0,0,0,0,77,0,10,27,3,7,9,0,13,0,3,0,0,1,70,1,2,
8f07f09a7a5b69d79afd30ba3be7ae26,21,0,14,40,37,12,11,10,8,17,5,15,1,38,10,7,2,172,25,7,14,161,15,80,21,11,39,2,2,18,0,40,19,48,12,1,0,22,8,6,1,3,0,25,18,13,20,1,13,50,6,15,0,6,2,12,19,62,43,7,21,25,6,29,0,0,0,75,0,47,0,0,0,85,39,182,33,160,0,0,0,0,13,18,0,55,0,65,0,325,100,1,2,12,48,
090dac4c317bdb16f9ab434da4e8a35f,1,0,5,0,0,66,7,97,7,0,8,39,0,6,1,1,0,0,19,6,4,4,29,2,16,80,28,0,10,16,0,2,91,16,41,18,0,93,6,1,1,2,0,54,0,61,35,67,446,6,11,16,0,20,41,3,15,796,175,1,15,16,5,67,0,1,0,261,182,1,41,0,1,1,1,20,276,5,36,1,88,4,19,2,23,29,33,52,3,47,8,0,0,59,156,
b221a65a4ab995abd7110ddcd600e1fb,0,0,6,18,95,11,4,16,0,0,9,22,14,26,4,22,89,38,68,3,0,117,35,7,20,62,0,9,5,4,4,21,49,16,9,195,0,41,29,48,0,8,7,6,5,72,7,61,53,151,15,9,1,0,310,8,75,27,9,9,28,64,8,14,16,13,0,6,24,13,10,0,0,5,28,179,29,21,3,8,0,26,8,16,0,11,9,29,8,209,69,22,29,15,101,
a0d2e10ea5e00a9cb906c319ef542843,6,0,9,4,4,10,67,26,9,4,73,39,0,29,39,13,1,10,63,6,32,0,0,12,33,32,22,12,7,13,0,19,29,31,38,0,0,42,15,11,0,5,0,59,4,192,56,6,20,3,0,16,0,5,0,9,39,11,14,10,7,18,8,21,32,22,17,2,42,13,2,4,2,24,10,286,5,21,21,13,7,13,45,26,2,56,3,61,25,316,60,0,1,76,114,
18285598fe8215895e323b758326f2e2,0,0,0,16,49,16,0,7,0,6,0,0,0,0,0,0,13,41,20,7,13,30,14,9,5,0,0,6,4,0,0,17,9,0,7,0,0,14,0,0,0,12,0,19,12,0,19,0,27,18,30,15,0,6,0,9,15,21,16,7,0,0,10,15,0,0,8,0,6,0,8,5,19,3,10,59,0,76,33,0,0,24,0,3,4,10,72,6,18,29,25,1,21,2,23,
89da5f45526bc14a8a2dfb25616269b2,11,0,0,11,47,1,7,18,7,0,6,29,8,18,9,9,0,0,80,0,10,1,357,40,11,33,18,11,8,0,0,35,9,15,31,11,0,32,20,9,0,8,0,37,0,15,24,40,0,18,446,5,0,8,11,0,37,0,0,20,15,21,9,20,25,15,11,3,3,2,20,14,9,8,4,28,11,5,2,0,22,8,26,11,9,3,23,11,17,71,14,7,9,17,23,
08c8ab670dbb2c8dbff6e2a96a8bf9c4,1,0,0,1,17,4,0,54,0,0,0,0,0,0,0,0,0,74,22,1,20,3,0,5,1,0,0,1,1,0,0,2,8,0,16,0,0,10,0,0,0,2,0,8,0,0,77,1,16,0,0,10,0,14,1,2,9,43,7,4,0,0,1,36,0,34,53,0,0,0,0,0,16,0,9,0,0,0,0,0,28,0,13,32,9,0,0,0,0,0,0,0,0,1,0,
9e39af3708ad41aca6e8d5ab47b4efa2,43,0,0,0,151,29,0,17,33,0,0,0,0,13,0,0,0,58,266,49,68,120,0,178,0,10,63,0,8,24,0,39,78,0,80,0,0,255,0,0,21,29,0,119,0,0,103,43,55,83,0,41,0,7,0,41,95,54,45,48,0,0,0,93,28,0,13,115,83,3,16,50,9,19,13,0,92,14,105,2,2,59,12,4,5,7,54,8,15,0,42,3,17,24,26,
5df1f0b75fac3063662bc77afb6c4bf8,0,0,2,0,11,0,0,0,0,0,0,0,0,0,0,0,1,6,0,2,0,1,4,3,2,2,0,0,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,0,3,2,5,0,0,0,0,0,2,0,0,0,0,3,1,2,5,0,0,0,0,0,17,0,0,0,0,4,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,
